1511.8	11.89886162
1512	11.93937071
1512.2	11.97952404
1512.4	12.02216101
1512.6	12.05805939
1512.8	12.09962364
1513	12.14807778
1513.2	12.18886687
1513.4	12.23260606
1513.6	12.2777
1513.8	12.3310596
1514	12.37859374
1514.2	12.43002545
1514.4	12.48180848
1514.6	12.53430283
1514.8	12.58756626
1515	12.64655071
1515.2	12.70098141
1515.4	12.75627636
1515.6	12.81928283
1515.8	12.88041495
1516	12.94033434
1516.2	13.00338889
1516.4	13.07179919
1516.6	13.14149475
1516.8	13.2134301
1517	13.28631919
1517.2	13.36423596
1517.4	13.44579697
1517.6	13.52861071
1517.8	13.62293879
1518	13.71106626
1518.2	13.80057535
1518.4	13.89784889
1518.6	14.00440323
1518.8	14.10643111
1519	14.22172566
1519.2	14.33603111
1519.4	14.45227091
1519.6	14.57572444
1519.8	14.69874949
1520	14.83125232
1520.2	14.97013354
1520.4	15.10985838
1520.6	15.25526828
1520.8	15.4002701
1521	15.55468121
1521.2	15.71195636
1521.4	15.87811414
1521.6	16.03939333
1521.8	16.20638242
1522	16.37187313
1522.2	16.54547616
1522.4	16.72189051
1522.6	16.89736747
1522.8	17.0770903
1523	17.25554444
1523.2	17.43150808
1523.4	17.61223576
1523.6	17.79091434
1523.8	17.96363798
1524	18.15027192
1524.2	18.32508283
1524.4	18.49167354
1524.6	18.66138848
1524.8	18.82425859
1525	18.97423596
1525.2	19.13488545
1525.4	19.28164505
1525.6	19.42474586
1525.8	19.56299394
1526	19.68945091
